timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,Tw,Tg,calculated_wbgt,hour,day_of_year,month,temp_lag_24,humidity_lag_24
2020-01-02 00:00:00,9.4,89,8.4,0.0,8.229766972123166,8.914666666666667,8.483770213819549,0,2,1,7.7,78.0
2020-01-02 01:00:00,8.9,88,8.7,0.0,7.64097644494762,8.397333333333334,7.918150178130002,1,2,1,7.2,81.0
2020-01-02 02:00:00,8.7,88,9.2,0.0,7.444921802949999,8.168444444444443,7.7151341509538875,2,2,1,6.5,89.0
2020-01-02 03:00:00,7.9,89,7.6,0.0,6.755780172066261,7.460888888888889,7.011223898224161,3,2,1,3.7,100.0
2020-01-02 04:00:00,7.8,90,7.6,0.0,6.752701956202516,7.360888888888889,6.979069147119539,4,2,1,2.9,100.0
2020-01-02 05:00:00,6.8,91,8.1,0.0,5.860895224476025,6.332,6.049026657133217,5,2,1,3.3,98.0
2020-01-02 06:00:00,6.9,91,7.6,0.0,5.959629609957599,6.460888888888889,6.1539185047480975,6,2,1,3.1,98.0
2020-01-02 07:00:00,7.2,91,7.2,1.0,6.255832638800253,6.801,6.459282847160177,7,2,1,3.1,98.0
2020-01-02 08:00:00,9.8,84,8.8,78.0,8.127664771707366,10.617555555555557,8.792876451306268,8,2,1,6.0,89.0
2020-01-02 09:00:00,12.7,76,7.2,237.0,10.102542268001972,16.313,11.604379587601379,9,2,1,9.4,75.0
2020-01-02 10:00:00,15.1,69,7.0,394.0,11.604647403270786,21.393555555555558,13.91196429340066,10,2,1,12.1,64.0
2020-01-02 11:00:00,17.0,64,8.6,512.0,12.78426401580252,25.20711111111111,15.690407033283986,11,2,1,14.3,55.0
2020-01-02 12:00:00,18.5,59,10.2,563.0,13.538398471924246,27.48166666666667,16.823212263680308,12,2,1,15.9,52.0
2020-01-02 13:00:00,19.3,56,10.5,525.0,13.873051384074248,27.618333333333336,17.16480263551864,13,2,1,17.1,52.0
2020-01-02 14:00:00,19.5,56,11.3,426.0,14.04982433362282,26.089111111111112,17.002699255758195,14,2,1,17.6,53.0
2020-01-02 15:00:00,19.3,57,12.4,316.0,14.000581776151794,23.955555555555556,16.521518354417367,15,2,1,17.7,54.0
2020-01-02 16:00:00,18.4,62,10.8,178.0,13.81733895733398,20.802,15.672537270133784,16,2,1,17.0,60.0
2020-01-02 17:00:00,16.3,72,7.1,49.0,13.062078072195309,16.722777777777775,14.118010206092272,17,2,1,13.1,79.0
2020-01-02 18:00:00,15.4,77,6.9,0.0,12.777082041234284,15.001333333333333,13.484224095530664,18,2,1,12.4,81.0
2020-01-02 19:00:00,14.3,83,7.3,0.0,12.384977857928089,13.878222222222224,12.875128944994106,19,2,1,10.9,86.0
2020-01-02 20:00:00,13.7,86,7.6,0.0,12.128964181245841,13.260888888888887,12.512452704649867,20,2,1,10.8,87.0
2020-01-02 21:00:00,13.1,89,7.6,0.0,11.865581319611106,12.660888888888888,12.148084701505551,21,2,1,10.6,87.0
2020-01-02 22:00:00,12.6,89,7.6,0.0,11.374256623620127,12.160888888888888,11.654157414311866,22,2,1,9.3,89.0
2020-01-02 23:00:00,12.5,89,10.6,0.0,11.27599162744726,11.887555555555556,11.520705250324193,23,2,1,9.5,89.0
2020-01-03 00:00:00,11.9,84,9.8,0.0,10.16556484441567,11.333777777777778,10.572650946646524,0,3,1,9.4,89.0
2020-01-03 01:00:00,11.3,85,8.0,0.0,9.685529499174638,10.837777777777779,10.077426204977803,1,3,1,8.9,88.0
2020-01-03 02:00:00,10.4,90,6.7,0.0,9.313733872748642,10.01288888888889,9.562191488701828,2,3,1,8.7,88.0
2020-01-03 03:00:00,9.6,92,9.5,0.0,8.725473204420584,9.05111111111111,8.878053465316631,3,3,1,7.9,89.0
2020-01-03 04:00:00,9.5,93,7.1,0.0,8.726604709561885,9.089777777777778,8.876578852248874,4,3,1,7.8,90.0
2020-01-03 05:00:00,9.9,93,6.5,0.0,9.123368340072355,9.524444444444445,9.281246726939537,5,3,1,6.8,91.0
2020-01-03 06:00:00,8.8,96,8.3,0.0,8.329714907427022,8.320444444444446,8.374889324087805,6,3,1,6.9,91.0
2020-01-03 07:00:00,8.3,97,8.7,1.0,7.929141401102765,7.814333333333334,7.9432656474386025,7,3,1,7.2,91.0
2020-01-03 08:00:00,11.2,90,5.0,75.0,10.101740956515634,12.18611111111111,10.628440891783166,8,3,1,9.8,84.0
2020-01-03 09:00:00,13.8,80,2.4,233.0,11.576912371527943,17.622333333333337,13.008305326736227,9,3,1,12.7,76.0
2020-01-03 10:00:00,15.9,72,3.9,393.0,12.68703861879795,22.355666666666668,14.942060366491898,10,3,1,15.1,69.0
2020-01-03 11:00:00,17.3,66,7.4,509.0,13.29413457893703,25.525444444444446,16.140983094144808,11,3,1,17.0,64.0
2020-01-03 12:00:00,18.3,64,7.4,567.0,13.970390602218853,27.511444444444443,17.111562310442082,12,3,1,18.5,59.0
2020-01-03 13:00:00,18.9,61,8.0,560.0,14.14587745561414,27.95777777777778,17.383669774485455,13,3,1,19.3,56.0
2020-01-03 14:00:00,19.0,59,8.4,420.0,13.98590185685223,25.654666666666667,16.821064633129893,14,3,1,19.5,56.0
2020-01-03 15:00:00,18.9,60,8.1,300.0,14.021303453479451,23.532,16.411312417435614,15,3,1,19.3,57.0
2020-01-03 16:00:00,18.3,63,6.6,175.0,13.848702799515834,20.893666666666668,15.702825292994417,16,3,1,18.4,62.0
2020-01-03 17:00:00,17.1,68,5.1,53.0,13.344652958684154,17.706333333333333,14.592523737745575,17,3,1,16.3,72.0
2020-01-03 18:00:00,17.3,66,4.0,0.0,13.29413457893703,17.06888888888889,14.449671983033697,18,3,1,15.4,77.0
2020-01-03 19:00:00,16.8,68,4.1,0.0,13.067039830711412,16.563111111111112,14.13955010372021,19,3,1,14.3,83.0
2020-01-03 20:00:00,15.9,72,3.5,0.0,12.68703861879795,15.697777777777778,13.61048258871412,20,3,1,13.7,86.0
2020-01-03 21:00:00,15.0,77,3.9,0.0,12.396311536055322,14.774666666666667,13.132351408572058,21,3,1,13.1,89.0
2020-01-03 22:00:00,11.6,90,7.1,0.0,10.495744033511201,11.189777777777778,10.744976379013396,22,3,1,12.6,89.0
2020-01-03 23:00:00,11.8,90,6.1,0.0,10.692745457385136,11.447555555555557,10.954432931280706,23,3,1,12.5,89.0
2020-01-04 00:00:00,10.9,93,7.0,0.0,10.11527613905259,10.495555555555557,10.269804408447923,0,4,1,11.9,84.0
2020-01-04 01:00:00,9.9,96,9.1,0.0,9.428138641526782,9.374222222222222,9.464541493513192,1,4,1,11.3,85.0
2020-01-04 02:00:00,9.8,96,8.4,0.0,9.328282023575706,9.314666666666668,9.372730749836329,2,4,1,10.4,90.0
2020-01-04 03:00:00,10.0,96,5.9,0.0,9.527995242640845,9.65911111111111,9.601418892070814,3,4,1,9.6,92.0
2020-01-04 04:00:00,9.6,97,7.4,0.0,9.23009786370078,9.172444444444444,9.255557393479435,4,4,1,9.5,93.0
2020-01-04 05:00:00,9.7,96,3.9,0.0,9.228425388739835,9.474666666666666,9.324831105451219,5,4,1,9.9,93.0
2020-01-04 06:00:00,8.8,96,5.6,0.0,8.329714907427022,8.476444444444445,8.406089324087805,6,4,1,8.8,96.0
2020-01-04 07:00:00,9.0,95,5.2,1.0,8.429518204811474,8.716555555555555,8.543973854479143,7,4,1,8.3,97.0
2020-01-04 08:00:00,10.6,94,3.9,65.0,9.920571972761337,11.479666666666667,10.30033371426627,8,4,1,11.2,90.0
2020-01-04 09:00:00,13.0,87,2.3,187.0,11.553033832517865,16.046111111111113,12.59634590498473,9,4,1,13.8,80.0
2020-01-04 10:00:00,15.2,79,1.3,319.0,12.809489648828244,20.547888888888888,14.596220531957547,10,4,1,15.9,72.0
2020-01-04 11:00:00,17.0,72,2.4,432.0,13.718396001243537,24.205333333333336,16.143943867537143,11,4,1,17.3,66.0
2020-01-04 12:00:00,18.0,66,4.3,468.0,13.937426588850684,25.707555555555555,16.697709723306588,12,4,1,18.3,64.0
2020-01-04 13:00:00,18.7,63,5.8,500.0,14.212315938804814,26.86488888888889,17.191598934941148,13,4,1,18.9,61.0
2020-01-04 14:00:00,18.9,61,6.9,444.0,14.14587745561414,26.049333333333333,17.001980885596563,14,4,1,19.0,59.0
2020-01-04 15:00:00,18.8,56,7.4,307.0,13.431118187447058,23.591444444444445,16.000071620101828,15,4,1,18.9,60.0
2020-01-04 16:00:00,18.1,59,5.8,181.0,13.180394991821807,20.841888888888892,15.204654272053043,16,4,1,18.3,63.0
2020-01-04 17:00:00,15.4,71,6.5,52.0,12.10655437800385,15.908444444444443,13.196276953491584,17,4,1,17.1,68.0
2020-01-04 18:00:00,13.3,84,9.7,0.0,11.524159295739171,12.739555555555556,11.944822618128532,18,4,1,17.3,66.0
2020-01-04 19:00:00,15.1,74,4.7,0.0,12.158630708972698,14.828444444444443,12.986730385169777,19,4,1,16.8,68.0
2020-01-04 20:00:00,14.5,77,3.1,0.0,11.920347826180759,14.32088888888889,12.658421256104308,20,4,1,15.9,72.0
2020-01-04 21:00:00,14.4,77,2.1,0.0,11.825155006242102,14.278666666666666,12.573341837702804,21,4,1,15.0,77.0
2020-01-04 22:00:00,12.4,87,5.5,0.0,10.966323276331849,12.082222222222223,11.332870737876739,22,4,1,11.6,90.0
2020-01-04 23:00:00,11.7,91,6.1,0.0,10.698856198786228,11.347555555555555,10.92871045026147,23,4,1,11.8,90.0
2020-01-05 00:00:00,10.0,91,9.4,0.0,9.020385303841596,9.456888888888889,9.205647490466895,0,5,1,10.9,93.0
2020-01-05 01:00:00,9.2,89,10.9,0.0,8.033235676403192,8.570222222222222,8.257309417926677,1,5,1,9.9,96.0
2020-01-05 02:00:00,9.1,86,10.4,0.0,7.642081268000492,8.49911111111111,7.959279109822567,2,5,1,9.8,96.0
2020-01-05 03:00:00,9.1,86,9.6,0.0,7.642081268000492,8.545333333333334,7.968523554267011,3,5,1,10.0,96.0
2020-01-05 04:00:00,9.0,88,7.7,0.0,7.73900373294698,8.555111111111112,8.028324835285108,4,5,1,9.6,97.0
2020-01-05 05:00:00,8.3,91,6.6,0.0,7.341908798396624,7.918666666666668,7.5530694922109705,5,5,1,9.7,96.0
2020-01-05 06:00:00,8.2,91,5.2,0.0,7.243174705426419,7.899555555555555,7.470133404909605,6,5,1,8.8,96.0
2020-01-05 07:00:00,7.9,92,7.9,1.0,7.043086858112883,7.4605555555555565,7.212271911790128,7,5,1,9.0,95.0
2020-01-05 08:00:00,10.3,84,10.6,78.0,8.612880017620729,11.013555555555557,9.26172712344562,8,5,1,10.6,94.0
2020-01-05 09:00:00,13.3,75,8.3,241.0,10.566158768358918,16.917444444444445,12.10980002674013,9,5,1,13.0,87.0
2020-01-05 10:00:00,15.8,65,10.4,401.0,11.802547654636697,22.016111111111112,14.245005580467911,10,5,1,15.2,79.0
2020-01-05 11:00:00,17.8,55,11.3,519.0,12.42503142564929,25.970111111111112,15.671544220176727,11,5,1,17.0,72.0
2020-01-05 12:00:00,19.0,49,11.0,580.0,12.709574195113515,28.224444444444444,16.44159082546835,12,5,1,18.0,66.0
2020-01-05 13:00:00,19.6,47,11.6,577.0,12.955657976847863,28.73877777777778,16.77671613934906,13,5,1,18.7,63.0
2020-01-05 14:00:00,19.8,46,12.5,506.0,12.989349791892288,27.67977777777778,16.608500409880158,14,5,1,18.9,61.0
2020-01-05 15:00:00,19.3,47,12.9,301.0,12.70164379097865,23.671666666666667,15.555483987018388,15,5,1,18.8,56.0
2020-01-05 16:00:00,18.2,54,8.5,131.0,12.652891021418359,19.93588888888889,14.66420149277063,16,5,1,18.1,59.0
2020-01-05 17:00:00,15.9,67,7.6,37.0,12.120900794082033,16.08988888888889,13.292608333635199,17,5,1,15.4,71.0
2020-01-05 18:00:00,15.3,70,7.2,0.0,11.901719566762601,14.884,12.838003696733821,18,5,1,13.3,84.0
2020-01-05 19:00:00,14.8,73,5.4,0.0,11.7656111402896,14.488000000000001,12.613527798202721,19,5,1,15.1,74.0
2020-01-05 20:00:00,13.8,78,7.2,0.0,11.36151038652325,13.384,12.009857270566275,20,5,1,14.5,77.0
2020-01-05 21:00:00,12.3,83,9.5,0.0,10.449209919872573,11.751111111111111,10.894669166133024,21,5,1,14.4,77.0
2020-01-05 22:00:00,12.4,81,7.3,0.0,10.337023120682202,11.978222222222223,10.871560628921985,22,5,1,12.4,87.0
2020-01-05 23:00:00,11.5,86,8.8,0.0,9.98306936786108,10.991555555555555,10.336459668613868,23,5,1,11.7,91.0
2020-01-06 00:00:00,11.9,83,6.5,0.0,10.062055241563051,11.524444444444445,10.538327557983024,0,6,1,10.0,91.0
2020-01-06 01:00:00,12.3,81,6.2,0.0,10.240752271038618,11.941777777777778,10.786882145282588,1,6,1,9.2,89.0
2020-01-06 02:00:00,12.4,79,3.4,0.0,10.12879904624329,12.203555555555557,10.770870443481416,2,6,1,9.1,86.0
2020-01-06 03:00:00,10.9,86,6.8,0.0,9.397823544666473,10.507111111111112,9.769898703488753,3,6,1,9.1,86.0
2020-01-06 04:00:00,11.0,85,6.5,0.0,9.393649112180128,10.624444444444444,9.800443267414979,4,6,1,9.0,88.0
2020-01-06 05:00:00,10.3,90,3.3,0.0,9.215232898981656,10.109333333333334,9.502529695953825,5,6,1,8.3,91.0
2020-01-06 06:00:00,10.9,87,3.6,0.0,9.499543649535145,10.692,9.878080554674602,6,6,1,8.2,91.0
2020-01-06 07:00:00,10.5,90,5.4,1.0,9.412234826757622,10.205,9.679564378730335,7,6,1,7.9,92.0
2020-01-06 08:00:00,12.8,80,6.8,54.0,10.616846304652043,13.325111111111111,11.376814635478652,8,6,1,10.3,84.0
2020-01-06 09:00:00,14.6,71,5.1,143.0,11.358863465278962,16.73633333333333,12.75847109236194,9,6,1,13.3,75.0
2020-01-06 10:00:00,16.3,59,6.4,279.0,11.569370533113098,20.673222222222222,13.863203817623612,10,6,1,15.8,65.0
2020-01-06 11:00:00,16.8,56,6.2,256.0,11.663373211473129,20.79377777777778,14.003116803586746,11,6,1,17.8,55.0
2020-01-06 12:00:00,16.3,58,4.7,141.0,11.453611048300456,18.425444444444448,13.33261662269921,12,6,1,19.0,49.0
2020-01-06 13:00:00,17.0,56,5.6,279.0,11.840148614356906,21.419444444444448,14.271992918938722,13,6,1,19.6,47.0
2020-01-06 14:00:00,17.1,58,6.2,251.0,12.166703109649706,21.00877777777778,14.42844773231035,14,6,1,19.8,46.0
2020-01-06 15:00:00,16.4,63,7.9,140.0,12.121532104366917,18.323555555555554,13.789783584167953,15,6,1,19.3,47.0
2020-01-06 16:00:00,16.0,64,8.1,131.0,11.871854637902732,17.759,13.462098246531912,16,6,1,18.2,54.0
2020-01-06 17:00:00,14.4,75,8.2,31.0,11.607110187016517,14.453222222222221,12.455621575356005,17,6,1,15.9,67.0
2020-01-06 18:00:00,13.3,80,9.2,0.0,11.096879645846872,12.768444444444444,11.651504640981699,18,6,1,15.3,70.0
2020-01-06 19:00:00,13.3,82,10.9,0.0,11.31019659999416,12.670222222222224,11.781182064440356,19,6,1,14.8,73.0
2020-01-06 20:00:00,13.2,83,11.6,0.0,11.320306601582729,12.529777777777777,11.750170176663467,20,6,1,13.8,78.0
2020-01-06 21:00:00,12.4,88,8.2,0.0,11.071918917470109,11.926222222222222,11.375587686673521,21,6,1,12.3,83.0
2020-01-06 22:00:00,12.0,90,6.1,0.0,10.88974680544243,11.647555555555556,11.15233387492081,22,6,1,12.4,81.0
2020-01-06 23:00:00,11.8,91,7.2,0.0,10.797589612068261,11.384,11.015112728447782,23,6,1,11.5,86.0
2020-01-07 00:00:00,12.3,86,9.5,0.0,10.763395926405002,11.751111111111111,11.114599370705722,0,7,1,11.9,83.0
2020-01-07 01:00:00,12.5,84,9.5,0.0,10.747820142222114,11.95111111111111,11.163696321777701,1,7,1,12.3,81.0
2020-01-07 02:00:00,12.5,83,8.4,0.0,10.642787120120698,12.014666666666667,11.102884317417821,2,7,1,12.4,79.0
2020-01-07 03:00:00,12.4,83,8.6,0.0,10.545998531511529,11.903111111111112,11.002821194280292,3,7,1,10.9,86.0
2020-01-07 04:00:00,12.4,83,9.3,0.0,10.545998531511529,11.862666666666668,10.994732305391404,4,7,1,11.0,85.0
2020-01-07 05:00:00,11.9,86,7.4,0.0,10.373232817618966,11.472444444444445,10.745751861222164,5,7,1,10.3,90.0
2020-01-07 06:00:00,11.4,90,8.0,0.0,10.29874253337207,10.937777777777779,10.536675328916004,6,7,1,10.9,87.0
2020-01-07 07:00:00,11.1,91,8.8,1.0,10.106455329531347,10.608555555555554,10.306229841783052,7,7,1,10.5,90.0
2020-01-07 08:00:00,12.4,86,11.4,19.0,10.860936650811878,12.064333333333334,11.255522322234981,8,7,1,12.8,80.0
2020-01-07 09:00:00,13.9,80,11.5,106.0,11.672918843667635,15.037555555555556,12.568554301678457,9,7,1,14.6,71.0
2020-01-07 10:00:00,13.9,82,9.8,76.0,11.889383332976603,14.625777777777778,12.637723888639178,10,7,1,16.3,59.0
2020-01-07 11:00:00,16.4,72,10.3,390.0,13.155837862690124,22.43488888888889,15.336064281660864,11,7,1,16.8,56.0
2020-01-07 12:00:00,17.8,65,12.0,409.0,13.633998059453699,24.05966666666667,16.13573197495092,12,7,1,16.3,58.0
2020-01-07 13:00:00,17.3,68,13.0,225.0,13.529728214925353,20.37388888888889,15.275587528225525,13,7,1,17.0,56.0
2020-01-07 14:00:00,17.1,71,12.3,218.0,13.695391046608307,20.095333333333333,15.315840399292483,14,7,1,17.1,58.0
2020-01-07 15:00:00,16.7,74,12.2,151.0,13.668150258310721,18.56211111111111,14.950127403039726,15,7,1,16.4,63.0
2020-01-07 16:00:00,16.6,75,11.2,148.0,13.689002986611555,18.468888888888888,14.936079868405866,16,7,1,16.0,64.0
2020-01-07 17:00:00,15.9,80,7.9,35.0,13.593043315217898,16.038555555555558,14.312841431763639,17,7,1,14.4,75.0
2020-01-07 18:00:00,14.9,86,8.8,0.0,13.299448102347657,14.391555555555556,13.677924782754472,18,7,1,13.3,80.0
2020-01-07 19:00:00,13.9,92,8.4,0.0,12.980897023183509,13.414666666666667,13.15956124956179,19,7,1,13.3,82.0
2020-01-07 20:00:00,13.5,94,6.8,0.0,12.803607473049258,13.107111111111111,12.933947453356701,20,7,1,13.2,83.0
2020-01-07 21:00:00,13.2,95,9.5,0.0,12.614275661196135,12.65111111111111,12.680215185059517,21,7,1,12.4,88.0
2020-01-07 22:00:00,13.1,96,10.2,0.0,12.623541778590752,12.510666666666665,12.64861257834686,22,7,1,12.0,90.0
2020-01-07 23:00:00,12.8,96,11.5,0.0,12.323973426473426,12.135555555555555,12.33389250964251,23,7,1,11.8,91.0
2020-01-08 00:00:00,12.7,95,14.0,0.0,12.11609177594826,11.89111111111111,12.129486465386002,0,8,1,12.3,86.0
2020-01-08 01:00:00,12.6,93,13.9,0.0,11.801515332532599,11.796888888888889,11.880438510550597,1,8,1,12.5,84.0
2020-01-08 02:00:00,12.1,94,3.5,0.0,11.411798991425055,11.897777777777778,11.577814849553093,2,8,1,12.5,83.0
2020-01-08 03:00:00,12.2,96,6.8,0.0,11.724836301861384,11.80711111111111,11.788807633525192,3,8,1,12.4,83.0
2020-01-08 04:00:00,11.9,97,9.3,0.0,11.531783294385477,11.362666666666668,11.534781639403166,4,8,1,12.4,83.0
2020-01-08 05:00:00,12.4,91,7.9,0.0,11.389989707094912,11.943555555555555,11.60170390607755,5,8,1,11.9,86.0
2020-01-08 06:00:00,12.5,94,4.2,0.0,11.809458886841615,12.257333333333333,11.968087887455797,6,8,1,11.4,90.0
2020-01-08 07:00:00,12.6,92,4.1,1.0,11.694377007770957,12.38011111111111,11.92208612766189,7,8,1,11.1,91.0
2020-01-08 08:00:00,12.8,92,7.2,21.0,11.892303353464673,12.741,12.152812347425272,8,8,1,12.4,86.0
2020-01-08 09:00:00,13.3,90,7.5,68.0,12.170253750193368,14.022666666666668,12.65371095846869,9,8,1,13.9,80.0
2020-01-08 10:00:00,14.2,86,9.2,200.0,12.616666162196601,17.068444444444445,13.66535520242651,10,8,1,13.9,82.0
2020-01-08 11:00:00,14.9,86,8.8,265.0,13.299448102347657,18.896555555555558,14.578924782754472,11,8,1,16.4,72.0
2020-01-08 12:00:00,15.3,86,7.4,267.0,13.689608781470106,19.411444444444445,14.995015035917962,12,8,1,17.8,65.0
2020-01-08 13:00:00,15.2,86,6.8,177.0,13.592068640686637,17.816111111111113,14.597670270702867,13,8,1,17.3,68.0
2020-01-08 14:00:00,14.9,88,6.2,141.0,13.522577131448699,16.93877777777778,14.343559547569644,14,8,1,17.1,71.0
2020-01-08 15:00:00,14.9,87,4.0,136.0,13.410945905133318,16.980888888888888,14.2738399113711,15,8,1,16.7,74.0
2020-01-08 16:00:00,14.3,90,6.9,83.0,13.155256999828747,15.312333333333333,13.70114656654679,16,8,1,16.6,75.0
2020-01-08 17:00:00,13.4,91,11.9,29.0,12.377321757272309,13.205444444444446,12.645214118979505,17,8,1,15.9,80.0
2020-01-08 18:00:00,12.7,93,14.1,0.0,11.900705718144248,11.885333333333332,11.977560669367639,18,8,1,14.9,86.0
2020-01-08 19:00:00,11.9,95,13.5,0.0,11.31899672483775,11.120000000000001,11.337297707386425,19,8,1,13.9,92.0
2020-01-08 20:00:00,10.8,95,13.0,0.0,10.222989314059491,10.04888888888889,10.24587029761942,20,8,1,13.5,94.0
2020-01-08 21:00:00,10.5,95,13.0,0.0,9.92407785009909,9.748888888888889,9.946632272847141,21,8,1,13.2,95.0
2020-01-08 22:00:00,10.4,95,14.1,0.0,9.824440661451542,9.585333333333335,9.834175129682745,22,8,1,13.1,96.0
2020-01-08 23:00:00,10.3,94,14.5,0.0,9.62232610260169,9.462222222222223,9.658072716265627,23,8,1,12.8,96.0
2020-01-09 00:00:00,9.7,94,13.0,0.0,9.025833885061978,8.948888888888888,9.077861497321162,0,9,1,12.7,95.0
2020-01-09 01:00:00,9.2,94,12.0,0.0,8.5287565444614,8.506666666666666,8.591462914456313,1,9,1,12.6,93.0
2020-01-09 02:00:00,8.8,94,12.3,0.0,8.131094344813986,8.089333333333334,8.189632708036457,2,9,1,12.1,94.0
2020-01-09 03:00:00,8.3,93,12.9,0.0,7.536312021355853,7.554666666666668,7.616351748282431,3,9,1,12.2,96.0
2020-01-09 04:00:00,7.6,92,12.2,0.0,6.746194556542388,6.8951111111111105,6.861358411801893,4,9,1,11.9,97.0
2020-01-09 05:00:00,7.9,93,12.6,0.0,7.1395471811928495,7.172000000000001,7.222083026834994,5,9,1,12.4,91.0
2020-01-09 06:00:00,7.4,93,11.0,0.0,6.643590692566612,6.764444444444445,6.743402373685517,6,9,1,12.5,94.0
2020-01-09 07:00:00,7.1,94,10.7,1.0,6.441026668480811,6.498777777777778,6.518474223492123,7,9,1,12.6,92.0
2020-01-09 08:00:00,8.4,91,13.3,81.0,7.440642870945002,9.008555555555557,7.850161120772612,8,9,1,12.8,92.0
2020-01-09 09:00:00,10.1,85,13.7,250.0,8.518006723047556,13.558444444444444,9.684293595022178,9,9,1,13.3,90.0
2020-01-09 10:00:00,11.9,78,13.9,415.0,9.54761721644903,18.15188888888889,11.503709829292099,10,9,1,14.2,86.0
2020-01-09 11:00:00,13.6,71,14.3,538.0,10.424246948326394,21.91977777777778,13.04092841938403,11,9,1,14.9,86.0
2020-01-09 12:00:00,14.9,61,15.1,601.0,10.537318623330783,24.244555555555557,13.71503414744266,12,9,1,15.3,86.0
2020-01-09 13:00:00,15.6,52,16.0,590.0,10.146197349180376,24.70555555555556,13.603449255537376,13,9,1,15.2,86.0
2020-01-09 14:00:00,16.0,47,16.1,522.0,9.907445060544378,23.94377777777778,13.32396709793662,14,9,1,14.9,88.0
2020-01-09 15:00:00,15.8,45,15.1,405.0,9.502492793799656,21.81255555555556,12.59425606677087,15,9,1,14.9,87.0
2020-01-09 16:00:00,15.0,49,12.0,240.0,9.287490784081406,18.386666666666667,11.678576882190317,16,9,1,14.3,90.0
2020-01-09 17:00:00,11.8,69,7.3,73.0,8.540560900807336,12.619222222222223,9.68223707500958,17,9,1,13.4,91.0
2020-01-09 18:00:00,10.7,74,8.5,0.0,8.007413389486732,10.208888888888888,8.71696715041849,18,9,1,12.7,93.0
2020-01-09 19:00:00,9.9,75,9.1,0.0,7.348649742271721,9.374222222222222,8.008899264034648,19,9,1,11.9,95.0
2020-01-09 20:00:00,9.1,78,9.0,0.0,6.874493188927595,8.58,7.438145232249316,20,9,1,10.8,95.0
2020-01-09 21:00:00,8.6,81,9.2,0.0,6.678712831166685,8.068444444444443,7.148787870705568,21,9,1,10.5,95.0
2020-01-09 22:00:00,8.1,83,9.4,0.0,6.384066430882706,7.5568888888888885,6.790224279395671,22,9,1,10.4,95.0
2020-01-09 23:00:00,7.4,86,8.7,0.0,5.9838733174673795,6.897333333333334,6.308177988893832,23,9,1,10.3,94.0
2020-01-10 00:00:00,6.8,88,7.9,0.0,5.582398213207853,6.343555555555556,5.856389860356607,0,10,1,9.7,94.0
2020-01-10 01:00:00,6.4,89,8.2,0.0,5.281788426025097,5.926222222222223,5.522496342662013,1,10,1,9.2,94.0
2020-01-10 02:00:00,6.1,90,8.8,0.0,5.078173342518912,5.591555555555555,5.28303245087435,2,10,1,8.8,94.0
2020-01-10 03:00:00,5.9,91,10.3,0.0,4.972284785288931,5.30488888888889,5.131577127480029,3,10,1,8.3,93.0
2020-01-10 04:00:00,5.8,92,12.4,0.0,4.9648368634731845,5.083555555555556,5.07209691554234,4,10,1,7.6,92.0
2020-01-10 05:00:00,5.9,94,12.8,0.0,5.2480343694011715,5.160444444444445,5.295712947469709,5,10,1,7.9,93.0
2020-01-10 06:00:00,5.9,94,13.1,0.0,5.2480343694011715,5.143111111111112,5.292246280803042,6,10,1,7.4,93.0
2020-01-10 07:00:00,5.8,94,13.2,1.0,5.148618215531307,5.054333333333334,5.194899417538582,7,10,1,7.1,94.0
2020-01-10 08:00:00,7.6,88,13.6,82.0,6.366619675957436,8.208222222222222,6.858278217614648,8,10,1,8.4,91.0
2020-01-10 09:00:00,9.9,80,13.7,254.0,7.832640261313088,13.426444444444444,9.158137071808051,9,10,1,10.1,85.0
2020-01-10 10:00:00,12.1,72,14.9,422.0,9.124139367548644,18.41311111111111,11.279519779506273,10,10,1,11.9,78.0
2020-01-10 11:00:00,13.9,66,15.4,547.0,10.169548461292983,22.309222222222225,12.970528367349534,11,10,1,13.6,71.0
2020-01-10 12:00:00,15.3,62,15.1,612.0,11.009926455192199,24.831555555555557,14.203259629745652,12,10,1,14.9,61.0
2020-01-10 13:00:00,16.2,58,15.8,609.0,11.36447432333491,25.64011111111111,14.703154248556661,13,10,1,15.6,52.0
2020-01-10 14:00:00,16.6,54,16.1,540.0,11.251086796424826,24.849777777777778,14.505716313052933,14,10,1,16.0,47.0
2020-01-10 15:00:00,16.6,53,15.3,413.0,11.132868780510087,22.737000000000002,14.00040814635706,15,10,1,15.8,45.0
2020-01-10 16:00:00,15.9,55,12.1,245.0,10.752960364234395,19.36588888888889,12.990250032741855,16,10,1,15.0,49.0
2020-01-10 17:00:00,12.3,74,7.6,75.0,9.516953837073075,13.13588888888889,10.51904546372893,17,10,1,11.8,69.0
2020-01-10 18:00:00,11.7,73,8.3,1.0,8.849896518235534,11.237444444444444,9.612416451653763,18,10,1,10.7,74.0
2020-01-10 19:00:00,10.9,75,9.2,0.0,8.294979652332009,10.368444444444444,8.970174645521295,19,10,1,9.9,75.0
2020-01-10 20:00:00,9.9,76,9.4,0.0,7.444918681154434,9.35688888888889,8.072820854585881,20,10,1,9.1,78.0
2020-01-10 21:00:00,9.0,78,9.9,0.0,6.779024048071648,8.428,7.330916833650154,21,10,1,8.6,81.0
